"","maakunta","vuosi","toimiala","tuottavuus","nobs"
"2791","Etelä-Savo",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.43431752005997,217
"2792","Kainuu",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.08645292558706,67
"2793","Kanta-Häme",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",0.290359526041619,121
"2794","Keski-Pohjanmaa",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.42650611724046,116
"2795","Keski-Suomi",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",0.59661176278489,271
"2796","Kymenlaakso",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.50330031216836,358
"2797","Lappi",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",0.640813500541589,94
"2798","Päijät-Häme",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",0.904777705516018,77
"2799","Pirkanmaa",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.59226127964585,401
"2800","Pohjanmaa",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.5294173340909,204
"2801","Pohjois-Karjala",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.22594563951011,216
"2802","Pohjois-Pohjanmaa",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",0.921468612732795,388
"2803","Pohjois-Savo",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.38904345358728,561
"2804","Satakunta",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.27491790946637,181
"2805","Uusimaa",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.37639822851189,306
"2806","Varsinais-Suomi",2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito",1.26027883825466,545
"2807","Ahvenanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.61539952155964,145
"2808","Etelä-Karjala",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.615719999186,2502
"2809","Etelä-Pohjanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.48534355872148,1950
"2810","Etelä-Savo",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.09428023414334,1993
"2811","Kainuu",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",1.89470894760765,369
"2812","Kanta-Häme",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.17249828406606,2509
"2813","Keski-Pohjanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.12772003420779,990
"2814","Keski-Suomi",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.14288477137402,3812
"2815","Kymenlaakso",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.92090901470959,2469
"2816","Lappi",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.91323300115476,1023
"2817","Päijät-Häme",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.95580305058363,1509
"2818","Pirkanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.37167563440424,8919
"2819","Pohjanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.79817627980961,1668
"2820","Pohjois-Karjala",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.75811273682397,2376
"2821","Pohjois-Pohjanmaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.2616568092195,7214
"2822","Pohjois-Savo",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.39190225784101,5011
"2823","Satakunta",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",2.8306612560723,2496
"2824","Uusimaa",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.60652883025934,5797
"2825","Varsinais-Suomi",2021,"Ammatillinen, tieteellinen ja tekninen toiminta",3.08170737055096,10986
"2826","Ahvenanmaa",2021,"Hallinto- ja tukipalvelutoiminta",2.1897477847395,49
"2827","Etelä-Karjala",2021,"Hallinto- ja tukipalvelutoiminta",1.95362633495333,1400
"2828","Etelä-Pohjanmaa",2021,"Hallinto- ja tukipalvelutoiminta",2.21495279469681,984
"2829","Etelä-Savo",2021,"Hallinto- ja tukipalvelutoiminta",2.33088727647044,1102
"2830","Kainuu",2021,"Hallinto- ja tukipalvelutoiminta",1.16924244508504,261
"2831","Kanta-Häme",2021,"Hallinto- ja tukipalvelutoiminta",2.75943057691081,1348
"2832","Keski-Pohjanmaa",2021,"Hallinto- ja tukipalvelutoiminta",1.54680079395682,573
"2833","Keski-Suomi",2021,"Hallinto- ja tukipalvelutoiminta",2.44502802608171,1543
"2834","Kymenlaakso",2021,"Hallinto- ja tukipalvelutoiminta",2.08880443367757,1298
"2835","Lappi",2021,"Hallinto- ja tukipalvelutoiminta",2.21705440428824,845
"2836","Päijät-Häme",2021,"Hallinto- ja tukipalvelutoiminta",2.31934044307975,746
"2837","Pirkanmaa",2021,"Hallinto- ja tukipalvelutoiminta",2.42167692096523,3582
"2838","Pohjanmaa",2021,"Hallinto- ja tukipalvelutoiminta",2.50445381691962,957
"2839","Pohjois-Karjala",2021,"Hallinto- ja tukipalvelutoiminta",2.02764163443278,1125
"2840","Pohjois-Pohjanmaa",2021,"Hallinto- ja tukipalvelutoiminta",1.9591772449943,2794
"2841","Pohjois-Savo",2021,"Hallinto- ja tukipalvelutoiminta",1.60988574309925,2712
"2842","Satakunta",2021,"Hallinto- ja tukipalvelutoiminta",2.20622567751509,1426
"2843","Uusimaa",2021,"Hallinto- ja tukipalvelutoiminta",2.76503417454581,3425
"2844","Varsinais-Suomi",2021,"Hallinto- ja tukipalvelutoiminta",2.49545185339288,5424
"2845","Ahvenanmaa",2021,"Informaatio ja viestintä",2.87228791984656,46
"2846","Etelä-Karjala",2021,"Informaatio ja viestintä",2.41805862555754,830
"2847","Etelä-Pohjanmaa",2021,"Informaatio ja viestintä",2.09530955275121,439
"2848","Etelä-Savo",2021,"Informaatio ja viestintä",2.13224823802759,609
"2849","Kainuu",2021,"Informaatio ja viestintä",0.663851342800435,149
"2850","Kanta-Häme",2021,"Informaatio ja viestintä",1.9910596630069,766
"2851","Keski-Pohjanmaa",2021,"Informaatio ja viestintä",2.15828192459029,221
"2852","Keski-Suomi",2021,"Informaatio ja viestintä",2.28063756666256,1464
"2853","Kymenlaakso",2021,"Informaatio ja viestintä",2.91191031025437,617
"2854","Lappi",2021,"Informaatio ja viestintä",1.85425028215633,210
"2855","Päijät-Häme",2021,"Informaatio ja viestintä",2.19389996006562,413
"2856","Pirkanmaa",2021,"Informaatio ja viestintä",2.25324136573018,3841
"2857","Pohjanmaa",2021,"Informaatio ja viestintä",2.65113438996186,515
"2858","Pohjois-Karjala",2021,"Informaatio ja viestintä",2.82360594908835,865
"2859","Pohjois-Pohjanmaa",2021,"Informaatio ja viestintä",1.46421954013713,3336
"2860","Pohjois-Savo",2021,"Informaatio ja viestintä",1.62354575986418,1911
"2861","Satakunta",2021,"Informaatio ja viestintä",2.20288512354315,704
"2862","Uusimaa",2021,"Informaatio ja viestintä",3.36747046424871,1771
"2863","Varsinais-Suomi",2021,"Informaatio ja viestintä",2.27320640043545,3513
"2865","Etelä-Karjala",2021,"Kaivostoiminta ja louhinta",0.397801908402533,103
"2866","Etelä-Pohjanmaa",2021,"Kaivostoiminta ja louhinta",1.8064768072001,173
"2867","Etelä-Savo",2021,"Kaivostoiminta ja louhinta",0.745564760122126,65
"2868","Kainuu",2021,"Kaivostoiminta ja louhinta",0.785631264357454,42
"2869","Kanta-Häme",2021,"Kaivostoiminta ja louhinta",0.859999745821546,76
"2870","Keski-Pohjanmaa",2021,"Kaivostoiminta ja louhinta",0.593132968102767,32
"2871","Keski-Suomi",2021,"Kaivostoiminta ja louhinta",1.98808505035544,76
"2872","Kymenlaakso",2021,"Kaivostoiminta ja louhinta",0.961626780454819,119
"2873","Lappi",2021,"Kaivostoiminta ja louhinta",0.848942487383161,73
"2874","Päijät-Häme",2021,"Kaivostoiminta ja louhinta",1.23957682513764,18
"2875","Pirkanmaa",2021,"Kaivostoiminta ja louhinta",0.97126029051321,120
"2876","Pohjanmaa",2021,"Kaivostoiminta ja louhinta",2.24766451627201,42
"2877","Pohjois-Karjala",2021,"Kaivostoiminta ja louhinta",0.70300273671157,74
"2878","Pohjois-Pohjanmaa",2021,"Kaivostoiminta ja louhinta",1.61612776335877,312
"2879","Pohjois-Savo",2021,"Kaivostoiminta ja louhinta",0.680664530364407,130
"2880","Satakunta",2021,"Kaivostoiminta ja louhinta",2.03103558186517,83
"2881","Uusimaa",2021,"Kaivostoiminta ja louhinta",1.27698300138485,92
"2882","Varsinais-Suomi",2021,"Kaivostoiminta ja louhinta",1.70038191904119,292
"2883","Ahvenanmaa",2021,"Kiinteistöalan toiminta",1.39011667770626,61
"2884","Etelä-Karjala",2021,"Kiinteistöalan toiminta",1.20035366677382,862
"2885","Etelä-Pohjanmaa",2021,"Kiinteistöalan toiminta",1.51837026884436,672
"2886","Etelä-Savo",2021,"Kiinteistöalan toiminta",1.7626452471396,532
"2887","Kainuu",2021,"Kiinteistöalan toiminta",1.21624201862904,130
"2888","Kanta-Häme",2021,"Kiinteistöalan toiminta",1.45962226815737,814
"2889","Keski-Pohjanmaa",2021,"Kiinteistöalan toiminta",1.5611887491957,345
"2890","Keski-Suomi",2021,"Kiinteistöalan toiminta",1.81815732791917,995
"2891","Kymenlaakso",2021,"Kiinteistöalan toiminta",1.30637025794497,645
"2892","Lappi",2021,"Kiinteistöalan toiminta",1.40666428537845,371
"2893","Päijät-Häme",2021,"Kiinteistöalan toiminta",1.56476533754231,466
"2894","Pirkanmaa",2021,"Kiinteistöalan toiminta",1.77303935191082,2331
"2895","Pohjanmaa",2021,"Kiinteistöalan toiminta",1.33715691861667,464
"2896","Pohjois-Karjala",2021,"Kiinteistöalan toiminta",1.16109940865087,623
"2897","Pohjois-Pohjanmaa",2021,"Kiinteistöalan toiminta",1.47421390851927,1922
"2898","Pohjois-Savo",2021,"Kiinteistöalan toiminta",1.29665890420469,1426
"2899","Satakunta",2021,"Kiinteistöalan toiminta",1.52017925378553,855
"2900","Uusimaa",2021,"Kiinteistöalan toiminta",1.82237516311493,1409
"2901","Varsinais-Suomi",2021,"Kiinteistöalan toiminta",1.64368325380566,2714
"2905","Etelä-Karjala",2021,"Koulutus",2.84042007652664,234
"2906","Etelä-Pohjanmaa",2021,"Koulutus",2.6573654568064,215
"2907","Etelä-Savo",2021,"Koulutus",3.44913254523863,232
"2908","Kainuu",2021,"Koulutus",1.88752970109148,67
"2909","Kanta-Häme",2021,"Koulutus",4.15377306076802,339
"2910","Keski-Pohjanmaa",2021,"Koulutus",3.21425391220088,75
"2911","Keski-Suomi",2021,"Koulutus",4.61818086249767,426
"2912","Kymenlaakso",2021,"Koulutus",3.81249255526666,385
"2913","Lappi",2021,"Koulutus",1.94034909217969,103
"2914","Päijät-Häme",2021,"Koulutus",4.0252405893777,146
"2915","Pirkanmaa",2021,"Koulutus",4.35205391237987,987
"2916","Pohjanmaa",2021,"Koulutus",3.67751191959269,130
"2917","Pohjois-Karjala",2021,"Koulutus",3.89258258670286,249
"2918","Pohjois-Pohjanmaa",2021,"Koulutus",3.40096675235545,727
"2919","Pohjois-Savo",2021,"Koulutus",2.44621215937762,580
"2920","Satakunta",2021,"Koulutus",3.70464394663646,231
"2921","Uusimaa",2021,"Koulutus",3.97251195145881,613
"2922","Varsinais-Suomi",2021,"Koulutus",4.13323051815685,1151
"2923","Ahvenanmaa",2021,"Kuljetus ja varastointi",1.54230536430793,92
"2924","Etelä-Karjala",2021,"Kuljetus ja varastointi",2.07135623378729,2041
"2925","Etelä-Pohjanmaa",2021,"Kuljetus ja varastointi",1.65000648748676,1590
"2926","Etelä-Savo",2021,"Kuljetus ja varastointi",1.78867392837937,1802
"2927","Kainuu",2021,"Kuljetus ja varastointi",1.64840242809557,393
"2928","Kanta-Häme",2021,"Kuljetus ja varastointi",2.34906539046222,1589
"2929","Keski-Pohjanmaa",2021,"Kuljetus ja varastointi",1.74455255277077,924
"2930","Keski-Suomi",2021,"Kuljetus ja varastointi",1.93115657828864,2072
"2931","Kymenlaakso",2021,"Kuljetus ja varastointi",1.7485617417931,2375
"2932","Lappi",2021,"Kuljetus ja varastointi",1.95556307254208,1017
"2933","Päijät-Häme",2021,"Kuljetus ja varastointi",2.10118844887111,801
"2934","Pirkanmaa",2021,"Kuljetus ja varastointi",2.29181766760097,4413
"2935","Pohjanmaa",2021,"Kuljetus ja varastointi",1.74367792980405,1422
"2936","Pohjois-Karjala",2021,"Kuljetus ja varastointi",2.23850308318297,1644
"2937","Pohjois-Pohjanmaa",2021,"Kuljetus ja varastointi",1.91328591876229,4208
"2938","Pohjois-Savo",2021,"Kuljetus ja varastointi",1.74260355245679,3130
"2939","Satakunta",2021,"Kuljetus ja varastointi",2.01386892251522,2123
"2940","Uusimaa",2021,"Kuljetus ja varastointi",2.3642590058599,3728
"2941","Varsinais-Suomi",2021,"Kuljetus ja varastointi",2.06365366413757,6353
"2942","Ahvenanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.25883197547086,115
"2943","Etelä-Karjala",2021,"Maatalous, metsätalous ja kalatalous",1.68370252635612,2734
"2944","Etelä-Pohjanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.3534908534604,5403
"2945","Etelä-Savo",2021,"Maatalous, metsätalous ja kalatalous",1.2514871681879,4202
"2946","Kainuu",2021,"Maatalous, metsätalous ja kalatalous",1.22544898362327,589
"2947","Kanta-Häme",2021,"Maatalous, metsätalous ja kalatalous",1.558079657215,2861
"2948","Keski-Pohjanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.13426549117262,1889
"2949","Keski-Suomi",2021,"Maatalous, metsätalous ja kalatalous",1.74656084150899,3035
"2950","Kymenlaakso",2021,"Maatalous, metsätalous ja kalatalous",1.06990862617889,3285
"2951","Lappi",2021,"Maatalous, metsätalous ja kalatalous",1.51073300936402,1037
"2952","Päijät-Häme",2021,"Maatalous, metsätalous ja kalatalous",0.990177844304531,1037
"2953","Pirkanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.63103093166045,5913
"2954","Pohjanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.34062909313665,5784
"2955","Pohjois-Karjala",2021,"Maatalous, metsätalous ja kalatalous",1.34074794081558,3014
"2956","Pohjois-Pohjanmaa",2021,"Maatalous, metsätalous ja kalatalous",1.22262668718849,4962
"2957","Pohjois-Savo",2021,"Maatalous, metsätalous ja kalatalous",0.725244269099401,6916
"2958","Satakunta",2021,"Maatalous, metsätalous ja kalatalous",1.33918497239625,2781
"2959","Uusimaa",2021,"Maatalous, metsätalous ja kalatalous",1.72666830721201,4756
"2960","Varsinais-Suomi",2021,"Maatalous, metsätalous ja kalatalous",1.29605481113573,11979
"2961","Ahvenanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.14582071998559,99
"2962","Etelä-Karjala",2021,"Majoitus- ja ravitsemistoiminta",2.91134247219671,1537
"2963","Etelä-Pohjanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.51502590565016,914
"2964","Etelä-Savo",2021,"Majoitus- ja ravitsemistoiminta",2.18889225821769,1220
"2965","Kainuu",2021,"Majoitus- ja ravitsemistoiminta",1.81741970001165,226
"2966","Kanta-Häme",2021,"Majoitus- ja ravitsemistoiminta",2.73445066249191,1228
"2967","Keski-Pohjanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.60913609586571,500
"2968","Keski-Suomi",2021,"Majoitus- ja ravitsemistoiminta",2.94546001193132,1476
"2969","Kymenlaakso",2021,"Majoitus- ja ravitsemistoiminta",2.67935613095919,1444
"2970","Lappi",2021,"Majoitus- ja ravitsemistoiminta",1.99191406610573,741
"2971","Päijät-Häme",2021,"Majoitus- ja ravitsemistoiminta",2.76931925853854,637
"2972","Pirkanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.57230808268641,3445
"2973","Pohjanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.99610533832759,781
"2974","Pohjois-Karjala",2021,"Majoitus- ja ravitsemistoiminta",2.7172000930956,1055
"2975","Pohjois-Pohjanmaa",2021,"Majoitus- ja ravitsemistoiminta",2.12721336947278,2620
"2976","Pohjois-Savo",2021,"Majoitus- ja ravitsemistoiminta",2.03340952754672,2102
"2977","Satakunta",2021,"Majoitus- ja ravitsemistoiminta",2.69346567432679,1304
"2978","Uusimaa",2021,"Majoitus- ja ravitsemistoiminta",2.95797680216734,2413
"2979","Varsinais-Suomi",2021,"Majoitus- ja ravitsemistoiminta",2.60536702309235,4680
"2980","Ahvenanmaa",2021,"Muu palvelutoiminta",4.98548212499561,58
"2981","Etelä-Karjala",2021,"Muu palvelutoiminta",6.80497037676662,1537
"2982","Etelä-Pohjanmaa",2021,"Muu palvelutoiminta",6.711372199071,1108
"2983","Etelä-Savo",2021,"Muu palvelutoiminta",6.34589934589268,1297
"2984","Kainuu",2021,"Muu palvelutoiminta",4.81653746959636,298
"2985","Kanta-Häme",2021,"Muu palvelutoiminta",6.61701304176683,1513
"2986","Keski-Pohjanmaa",2021,"Muu palvelutoiminta",6.02946809388376,628
"2987","Keski-Suomi",2021,"Muu palvelutoiminta",7.61290136520849,2019
"2988","Kymenlaakso",2021,"Muu palvelutoiminta",6.56891015187531,1595
"2989","Lappi",2021,"Muu palvelutoiminta",6.07601356682296,596
"2990","Päijät-Häme",2021,"Muu palvelutoiminta",6.79889180153931,770
"2991","Pirkanmaa",2021,"Muu palvelutoiminta",7.43012267176597,4205
"2992","Pohjanmaa",2021,"Muu palvelutoiminta",6.55074480954939,884
"2993","Pohjois-Karjala",2021,"Muu palvelutoiminta",6.12889014887015,1262
"2994","Pohjois-Pohjanmaa",2021,"Muu palvelutoiminta",5.55572467709371,2893
"2995","Pohjois-Savo",2021,"Muu palvelutoiminta",5.23853400944949,2453
"2996","Satakunta",2021,"Muu palvelutoiminta",6.89010808341498,1726
"2997","Uusimaa",2021,"Muu palvelutoiminta",6.56884901710426,2666
"2998","Varsinais-Suomi",2021,"Muu palvelutoiminta",6.93388534601482,4901
"2999","Ahvenanmaa",2021,"Rahoitus- ja vakuutustoiminta",1.127581041416,37
"3000","Etelä-Karjala",2021,"Rahoitus- ja vakuutustoiminta",1.12057317107533,414
"3001","Etelä-Pohjanmaa",2021,"Rahoitus- ja vakuutustoiminta",0.837865212355469,404
"3002","Etelä-Savo",2021,"Rahoitus- ja vakuutustoiminta",1.59676807568673,423
"3003","Kainuu",2021,"Rahoitus- ja vakuutustoiminta",0.148977307674419,76
"3004","Kanta-Häme",2021,"Rahoitus- ja vakuutustoiminta",0.977482106093092,313
"3005","Keski-Pohjanmaa",2021,"Rahoitus- ja vakuutustoiminta",0.381667730530636,235
"3006","Keski-Suomi",2021,"Rahoitus- ja vakuutustoiminta",1.52556999329729,534
"3007","Kymenlaakso",2021,"Rahoitus- ja vakuutustoiminta",0.690032188253817,389
"3008","Lappi",2021,"Rahoitus- ja vakuutustoiminta",1.04452495510076,203
"3009","Päijät-Häme",2021,"Rahoitus- ja vakuutustoiminta",0.762163136559287,214
"3010","Pirkanmaa",2021,"Rahoitus- ja vakuutustoiminta",0.96705574496946,1222
"3011","Pohjanmaa",2021,"Rahoitus- ja vakuutustoiminta",0.727784315910238,364
"3012","Pohjois-Karjala",2021,"Rahoitus- ja vakuutustoiminta",1.42244386071548,452
"3013","Pohjois-Pohjanmaa",2021,"Rahoitus- ja vakuutustoiminta",1.23562642761411,1193
"3014","Pohjois-Savo",2021,"Rahoitus- ja vakuutustoiminta",0.812622247727234,1002
"3015","Satakunta",2021,"Rahoitus- ja vakuutustoiminta",0.905726158859145,437
"3016","Uusimaa",2021,"Rahoitus- ja vakuutustoiminta",0.875660184592898,684
"3017","Varsinais-Suomi",2021,"Rahoitus- ja vakuutustoiminta",1.68375773383032,1788
"3018","Ahvenanmaa",2021,"Rakentaminen",2.96390095850851,212
"3019","Etelä-Karjala",2021,"Rakentaminen",2.21016752343617,3685
"3020","Etelä-Pohjanmaa",2021,"Rakentaminen",3.13768505536569,3644
"3021","Etelä-Savo",2021,"Rakentaminen",3.26288393341021,3298
"3022","Kainuu",2021,"Rakentaminen",2.13389627386452,601
"3023","Kanta-Häme",2021,"Rakentaminen",3.14244134894218,3760
"3024","Keski-Pohjanmaa",2021,"Rakentaminen",2.47134519286062,1596
"3025","Keski-Suomi",2021,"Rakentaminen",2.81509949118737,4653
"3026","Kymenlaakso",2021,"Rakentaminen",2.51333311497781,3602
"3027","Lappi",2021,"Rakentaminen",2.46897145515785,1671
"3028","Päijät-Häme",2021,"Rakentaminen",2.83989591657574,2193
"3029","Pirkanmaa",2021,"Rakentaminen",3.35041655835222,9491
"3030","Pohjanmaa",2021,"Rakentaminen",2.95436556459493,2968
"3031","Pohjois-Karjala",2021,"Rakentaminen",2.40204602844208,3116
"3032","Pohjois-Pohjanmaa",2021,"Rakentaminen",2.30742166484573,7955
"3033","Pohjois-Savo",2021,"Rakentaminen",1.9990038327177,5960
"3034","Satakunta",2021,"Rakentaminen",2.85491432145959,4099
"3035","Uusimaa",2021,"Rakentaminen",3.8528525211322,12129
"3036","Varsinais-Suomi",2021,"Rakentaminen",3.62857387866985,15861
"3037","Ahvenanmaa",2021,"Sähkö-, kaasu- ja lämpöhuolto, jäähdytysliiketoiminta",0.3474323436901,17
"3038","Etelä-Karjala",2021,"Sähkö-, kaasu- ja lämpöhuolto, jäähdytysliiketoiminta",0.129406419061495,109
"3039","Etelä-Pohjanmaa",2021,"Sähkö-, kaasu- ja lämpöhuolto, jäähdytysliiketoiminta",0.223743590731858,128
